COD_CLIENTE,DATA_CADASTRO,DATA_NASCIMENTO,CELULAR_VALIDO,E_MAIL_VALIDO,OPT_OUT,Idade,Faixa_Idade
39707721,2024-07-03,2002-10-20,Não,Sim,Não,22,21 a 30
39239697,2024-03-01,1984-07-18,Não,Sim,Sim,40,31 a 40
60587701,2024-10-15,1995-10-05,Não,Sim,Não,29,21 a 30
39921285,2024-09-06,1994-05-23,Não,Sim,Não,31,31 a 40
39477000,2024-04-21,1969-11-01,Não,Sim,Não,55,>=51
40694247,2025-05-24,1993-07-15,Não,Sim,Não,31,31 a 40
39767077,2024-07-20,1990-08-01,Não,Sim,Não,34,31 a 40
39719258,2024-07-05,1996-02-15,Não,Sim,Não,29,21 a 30
37701014,2024-10-11,2000-05-15,Não,Sim,Não,25,21 a 30
40628654,2025-03-24,1978-07-28,Não,Sim,Não,46,41 a 50
40196480,2024-11-30,1982-06-01,Não,Sim,Sim,43,41 a 50
39470587,2024-04-19,1974-04-03,Não,Sim,Sim,51,>=51
40330408,2025-01-10,2000-10-06,Não,Sim,Não,24,21 a 30
39754655,2024-07-18,1981-02-08,Não,Sim,Sim,44,41 a 50
113098,2025-05-18,1983-04-26,Não,Sim,Sim,42,41 a 50
39289868,2024-02-22,1996-07-26,Não,Sim,Não,28,21 a 30
38675907,2024-07-25,1993-03-09,Não,Sim,Não,32,31 a 40
39523309,2024-05-07,1992-02-18,Não,Sim,Não,33,31 a 40
39845060,2024-08-12,1988-09-16,Não,Sim,Não,36,31 a 40
40479321,2024-02-12,1990-12-06,Não,Sim,Não,34,31 a 40
40700293,2025-05-26,1999-03-10,Não,Sim,Não,26,21 a 30
40558330,2025-03-06,1984-03-27,Não,Sim,Não,41,41 a 50
39818256,2024-08-25,1990-09-26,Não,Sim,Não,34,31 a 40
39201443,2024-01-27,1983-12-26,Não,Sim,Não,41,41 a 50
39349139,2024-03-11,1972-06-25,Não,Sim,Não,53,>=51
40154158,2025-04-27,1981-08-29,Não,Sim,Não,43,41 a 50
39176861,2024-01-23,1986-07-05,Não,Sim,Não,38,31 a 40
39472640,2024-04-20,1996-12-06,Não,Sim,Não,28,21 a 30
49010233,2024-09-12,1998-07-23,Não,Sim,Não,26,21 a 30
39549623,2024-12-27,1961-02-04,Não,Sim,Sim,64,>=51
40107729,2024-11-07,2003-10-05,Não,Sim,Não,21,21 a 30
39554851,2025-04-20,1995-08-19,Não,Sim,Não,29,21 a 30
40356530,2025-01-19,1973-12-03,Não,Sim,Não,51,>=51
39900727,2024-08-30,1985-09-15,Não,Sim,Não,39,31 a 40
40158320,2025-04-26,1993-02-21,Não,Sim,Não,32,31 a 40
39509645,2024-06-27,1975-09-28,Não,Sim,Não,49,41 a 50
40356965,2025-01-19,1995-12-09,Não,Sim,Sim,29,21 a 30
39869283,2024-08-20,1999-06-09,Não,Sim,Não,26,21 a 30
39977118,2024-09-24,1998-02-16,Não,Sim,Não,27,21 a 30
40243177,2024-12-13,1980-10-07,Não,Sim,Não,44,41 a 50
39900034,2024-09-04,2003-05-06,Não,Sim,Não,22,21 a 30
40075087,2024-10-27,1956-04-14,Não,Sim,Não,69,>=51
39492325,2024-04-27,1957-02-05,Não,Sim,Não,68,>=51
40635208,2025-03-27,1985-05-28,Não,Sim,Não,40,31 a 40
39307678,2024-02-27,1976-01-20,Não,Sim,Não,49,41 a 50
39165024,2024-01-16,1987-06-02,Não,Sim,Não,38,31 a 40
36307829,2025-04-10,2004-06-26,Não,Sim,Não,20,<=20
39120344,2024-01-04,1967-10-01,Não,Sim,Não,57,>=51
39339382,2024-03-09,1985-01-27,Não,Sim,Não,40,31 a 40
40289209,2024-12-28,1969-08-14,Não,Sim,Não,55,>=51
39114889,2024-01-02,1995-04-18,Não,Sim,Não,30,21 a 30
39225549,2024-02-04,1999-02-09,Não,Sim,Não,26,21 a 30
39479642,2024-04-22,2001-02-08,Não,Sim,Não,24,21 a 30
39918738,2024-09-05,1989-02-20,Não,Sim,Não,36,31 a 40
39801279,2024-07-30,1987-11-29,Não,Sim,Não,37,31 a 40
40627022,2025-03-24,1996-12-17,Não,Sim,Não,28,21 a 30
37573727,2024-06-06,1988-06-12,Não,Sim,Não,37,31 a 40
40067633,2024-10-25,1975-10-09,Não,Sim,Não,49,41 a 50
32518609,2025-01-24,1990-12-27,Não,Sim,Não,34,31 a 40
39351796,2024-03-12,1998-10-04,Não,Sim,Não,26,21 a 30
39441550,2024-04-27,1985-05-18,Não,Sim,Não,40,31 a 40
39472861,2024-04-26,1999-04-01,Não,Sim,Não,26,21 a 30
40058809,2024-10-22,2007-04-12,Não,Sim,Não,18,<=20
40695544,2025-05-24,1981-10-28,Não,Sim,Não,43,41 a 50
39380857,2024-03-21,2005-03-22,Não,Sim,Não,20,<=20
39959501,2024-09-18,1978-05-13,Não,Sim,Não,47,41 a 50
39546196,2024-05-14,1995-09-24,Não,Sim,Sim,29,21 a 30
39378236,2024-03-23,1989-06-15,Não,Sim,Não,36,31 a 40
40155032,2024-11-20,2024-06-22,Não,Sim,Não,0,
39409154,2024-03-30,1997-05-24,Não,Sim,Não,28,21 a 30
40177941,2024-11-26,1984-10-29,Não,Sim,Não,40,31 a 40
37818139,2024-03-19,1987-06-13,Não,Sim,Não,38,31 a 40
40585016,2025-03-11,2005-09-13,Não,Sim,Não,19,<=20
33257074,2024-03-18,2000-02-24,Não,Sim,Não,25,21 a 30
40718478,2025-06-02,1987-10-12,Não,Sim,Não,37,31 a 40
40251264,2024-12-15,1997-03-19,Não,Sim,Não,28,21 a 30
40351876,2025-01-18,1960-07-20,Não,Sim,Não,64,>=51
39311959,2024-02-29,1980-01-03,Não,Sim,Não,45,41 a 50
39223997,2024-02-05,1992-10-09,Não,Sim,Não,32,31 a 40
39764098,2024-07-19,1997-03-15,Não,Sim,Não,28,21 a 30
39407376,2024-03-30,1978-11-12,Não,Sim,Não,46,41 a 50
31773997,2024-11-15,1976-09-14,Não,Sim,Sim,48,41 a 50
40152583,2024-11-19,1998-09-28,Não,Sim,Não,26,21 a 30
40308124,2025-01-03,1975-08-09,Não,Sim,Não,49,41 a 50
39751730,2024-07-15,1987-07-12,Não,Sim,Não,37,31 a 40
36172112,2025-04-04,1997-10-01,Não,Sim,Não,27,21 a 30
40185046,2025-04-28,1988-05-05,Não,Sim,Não,37,31 a 40
38253321,2024-01-17,1956-05-14,Não,Sim,Não,69,>=51
39426184,2024-04-07,1984-10-21,Não,Sim,Não,40,31 a 40
39808704,2024-08-02,1995-01-18,Não,Sim,Não,30,21 a 30
40230713,2024-12-09,1974-12-01,Não,Sim,Sim,50,41 a 50
37825702,2024-01-09,1996-01-05,Não,Sim,Não,29,21 a 30
39759298,2024-07-17,1998-01-20,Não,Sim,Não,27,21 a 30
39819855,2024-08-05,1954-08-30,Não,Sim,Não,70,>=51
35157310,2025-05-04,1996-10-19,Não,Sim,Não,28,21 a 30
40173402,2024-11-25,1993-04-08,Não,Sim,Não,32,31 a 40
40442252,2025-02-19,1995-09-26,Não,Sim,Não,29,21 a 30
39975630,2024-12-23,1997-06-21,Não,Sim,Não,28,21 a 30
39320433,2024-03-03,1997-03-24,Não,Sim,Não,28,21 a 30
39070882,2024-01-05,1994-03-19,Não,Sim,Não,31,31 a 40
39565502,2024-05-19,1986-07-02,Não,Sim,Não,38,31 a 40
39752421,2024-07-15,1970-09-15,Não,Sim,Não,54,>=51
39170625,2024-01-18,1994-12-31,Não,Sim,Não,30,21 a 30
40096600,2024-11-04,1944-04-03,Não,Sim,Não,81,>=51
40026591,2024-10-11,1991-03-01,Não,Sim,Não,34,31 a 40
40031092,2024-10-13,1986-06-19,Não,Sim,Não,39,31 a 40
39880334,2024-09-02,2008-09-16,Não,Sim,Não,16,<=20
39953344,2024-09-15,1995-06-27,Não,Sim,Não,29,21 a 30
40379201,2025-01-31,1998-04-21,Não,Sim,Não,27,21 a 30
39195111,2024-01-25,1992-12-31,Não,Sim,Sim,32,31 a 40
40106154,2024-11-06,1991-03-26,Não,Sim,Não,34,31 a 40
40190303,2024-11-29,1976-01-22,Não,Sim,Não,49,41 a 50
40400890,2025-02-05,2005-04-25,Não,Sim,Não,20,<=20
39643314,2024-06-12,1987-03-30,Não,Sim,Não,38,31 a 40
40453341,2025-03-01,1998-06-05,Não,Sim,Não,27,21 a 30
39512745,2024-11-26,2000-04-12,Não,Sim,Não,25,21 a 30
39649543,2024-06-14,1987-10-23,Não,Sim,Não,37,31 a 40
39190994,2024-01-24,1995-01-20,Não,Sim,Não,30,21 a 30
39356622,2024-03-14,1983-12-28,Não,Sim,Sim,41,41 a 50
39940481,2024-09-11,1973-06-28,Não,Sim,Não,52,>=51
39645889,2024-06-13,1999-05-10,Não,Sim,Não,26,21 a 30
39687707,2024-06-28,1982-06-29,Não,Sim,Sim,43,41 a 50
39500566,2024-04-29,1987-05-22,Não,Sim,Não,38,31 a 40
40056873,2024-10-21,1996-01-03,Não,Sim,Sim,29,21 a 30
40369853,2025-01-24,1990-06-27,Não,Sim,Sim,35,31 a 40
40016153,2024-10-08,1999-05-12,Não,Sim,Não,26,21 a 30
40014694,2024-10-08,1990-05-24,Não,Sim,Não,35,31 a 40
36208747,2025-04-05,1991-12-14,Não,Sim,Não,33,31 a 40
40192154,2025-05-04,2005-05-13,Não,Sim,Não,20,<=20
40347066,2025-01-16,1994-09-18,Não,Sim,Não,30,21 a 30
36634274,2025-04-19,1993-05-17,Não,Sim,Sim,32,31 a 40
39152785,2024-01-13,1986-06-17,Não,Sim,Não,39,31 a 40
40541364,2025-03-06,2002-03-26,Não,Sim,Não,23,21 a 30
40170821,2024-11-30,1960-08-28,Não,Sim,Sim,64,>=51
39149479,2024-01-12,1992-10-18,Não,Sim,Sim,32,31 a 40
36076156,2025-04-03,1988-05-01,Não,Sim,Não,37,31 a 40
39674709,2024-06-22,1980-03-11,Não,Sim,Não,45,41 a 50
40245768,2024-12-14,1991-12-03,Sim,Sim,Não,33,31 a 40
40451491,2025-02-22,1995-12-11,Não,Sim,Não,29,21 a 30
39475232,2024-04-21,1996-12-27,Não,Sim,Não,28,21 a 30
39690403,2024-06-27,1979-11-24,Não,Sim,Não,45,41 a 50
40475725,2025-03-01,1996-01-29,Não,Sim,Não,29,21 a 30
40417073,2025-02-10,1996-10-15,Não,Sim,Não,28,21 a 30
40001455,2024-10-03,1988-08-18,Não,Sim,Não,36,31 a 40
32037393,2024-03-21,1963-02-27,Não,Sim,Não,62,>=51
37121707,2024-03-30,2001-06-27,Não,Sim,Não,23,21 a 30
39164815,2024-01-16,1999-03-11,Não,Sim,Sim,26,21 a 30
39221403,2024-02-04,1998-03-08,Não,Sim,Não,27,21 a 30
37178466,2024-12-11,1999-05-15,Não,Sim,Não,26,21 a 30
39814201,2024-08-03,1986-05-19,Não,Sim,Não,39,31 a 40
39618200,2024-06-04,1984-03-04,Não,Sim,Sim,41,41 a 50
40320111,2025-01-07,2002-02-02,Não,Sim,Não,23,21 a 30
39695211,2025-04-16,1996-07-15,Não,Sim,Não,28,21 a 30
39266699,2024-02-15,1996-10-21,Não,Sim,Sim,28,21 a 30
39869724,2024-08-20,1992-05-11,Não,Sim,Não,33,31 a 40
40179172,2024-11-26,1997-05-16,Não,Sim,Não,28,21 a 30
39190229,2024-01-23,1982-01-06,Não,Sim,Não,43,41 a 50
39843615,2024-08-12,2000-07-08,Não,Sim,Sim,24,21 a 30
39438982,2024-04-09,1977-11-07,Não,Sim,Não,47,41 a 50
36697858,2025-04-23,2004-01-03,Não,Sim,Não,21,21 a 30
40716649,2025-06-01,1989-08-15,Não,Sim,Não,35,31 a 40
39733564,2024-07-09,1985-09-24,Não,Sim,Sim,39,31 a 40
40006498,2024-10-05,1995-04-03,Não,Sim,Não,30,21 a 30
37474241,2024-03-12,1994-08-23,Não,Sim,Não,30,21 a 30
40450522,2025-04-28,2008-05-25,Não,Sim,Não,17,<=20
40484583,2024-02-17,1997-04-27,Não,Sim,Não,28,21 a 30
38499114,2025-05-04,1989-02-01,Não,Sim,Não,36,31 a 40
39365433,2024-03-17,1990-01-22,Não,Sim,Não,35,31 a 40
39615731,2024-06-03,2003-06-07,Não,Sim,Não,22,21 a 30
40600491,2025-03-14,1985-08-26,Não,Sim,Não,39,31 a 40
39348249,2024-03-11,2001-03-13,Não,Sim,Não,24,21 a 30
39247063,2024-05-22,1991-05-06,Não,Sim,Não,34,31 a 40
39714135,2024-07-05,1974-05-26,Sim,Sim,Sim,51,>=51
39281767,2024-02-20,1972-02-07,Não,Sim,Sim,53,>=51
39838257,2024-08-10,2000-02-27,Não,Sim,Não,25,21 a 30
39571127,2024-08-18,2006-05-31,Não,Sim,Sim,19,<=20
40574786,2025-03-08,1987-02-22,Não,Sim,Não,38,31 a 40
40655660,2025-05-10,1971-07-22,Não,Sim,Não,53,>=51
39151230,2024-01-12,1991-01-10,Não,Sim,Sim,34,31 a 40
40631960,2025-03-27,1997-04-20,Não,Sim,Não,28,21 a 30
39320095,2024-03-02,1987-03-11,Não,Sim,Não,38,31 a 40
39646974,2024-06-13,1962-09-29,Não,Sim,Não,62,>=51
39582036,2024-05-25,1960-06-20,Não,Sim,Não,65,>=51
39478311,2025-01-10,1998-09-24,Não,Sim,Não,26,21 a 30
40001233,2024-12-09,1987-09-11,Não,Sim,Não,37,31 a 40
40301234,2025-01-02,1977-12-27,Não,Sim,Não,47,41 a 50
40316172,2025-01-06,1990-10-14,Não,Sim,Não,34,31 a 40
33078090,2024-07-12,2000-09-12,Não,Sim,Não,24,21 a 30
39220503,2024-02-01,1986-08-18,Não,Sim,Não,38,31 a 40
36134300,2025-04-03,1982-04-03,Não,Sim,Não,43,41 a 50
38547341,2024-04-22,1972-11-07,Não,Sim,Não,52,>=51
39224040,2024-02-03,1995-04-25,Não,Sim,Sim,30,21 a 30
39248915,2024-02-10,1978-08-30,Não,Sim,Não,46,41 a 50
39336106,2024-03-13,1964-02-12,Não,Sim,Não,61,>=51
40663194,2025-05-13,1981-04-09,Não,Sim,Não,44,41 a 50
39940110,2024-09-11,1973-11-15,Não,Sim,Não,51,>=51
39893628,2024-08-28,1976-07-01,Não,Sim,Não,48,41 a 50
39767549,2024-07-20,1994-08-29,Não,Sim,Não,30,21 a 30
40356624,2025-01-28,1996-03-18,Não,Sim,Não,29,21 a 30
40105696,2024-11-06,1990-03-20,Não,Sim,Não,35,31 a 40
40071914,2024-10-26,1973-08-25,Não,Sim,Não,51,>=51
38578582,2025-04-09,1982-01-07,Não,Sim,Não,43,41 a 50
39436330,2024-04-08,2008-05-01,Não,Sim,Não,17,<=20
39918652,2025-04-04,1974-12-03,Não,Sim,Não,50,41 a 50
39258852,2024-02-13,1998-04-13,Não,Sim,Não,27,21 a 30
40380432,2025-01-28,1999-11-16,Não,Sim,Sim,25,21 a 30
39693053,2024-06-28,1980-04-28,Não,Sim,Não,45,41 a 50
36467863,2025-04-11,1971-10-28,Não,Sim,Não,53,>=51
40097299,2024-11-08,1996-10-11,Não,Sim,Não,28,21 a 30
38519773,2024-02-07,2000-02-15,Não,Sim,Não,25,21 a 30
40609175,2025-03-16,1972-05-15,Não,Sim,Não,53,>=51
39239446,2024-02-07,2002-08-08,Não,Sim,Não,22,21 a 30
39850675,2024-08-14,2002-07-07,Não,Sim,Não,22,21 a 30
40192872,2024-11-29,1981-04-29,Não,Sim,Não,44,41 a 50
40000509,2024-12-06,1999-01-20,Não,Sim,Não,26,21 a 30
39877772,2024-08-23,1987-04-23,Não,Sim,Não,38,31 a 40
39540963,2024-05-12,1998-03-03,Não,Sim,Não,27,21 a 30
40715306,2025-06-01,2003-09-09,Não,Sim,Não,21,21 a 30
39708791,2024-07-03,1987-12-16,Não,Sim,Não,37,31 a 40
40065948,2024-10-25,1985-04-13,Não,Sim,Não,40,31 a 40
39579474,2024-05-24,1969-12-30,Não,Sim,Não,55,>=51
40124275,2024-11-11,1949-09-02,Não,Sim,Não,75,>=51
39519980,2024-05-06,2001-04-14,Não,Sim,Não,24,21 a 30
40163182,2024-11-26,2003-08-10,Não,Sim,Não,21,21 a 30
39195704,2024-07-10,1981-07-08,Não,Sim,Não,43,41 a 50
40283248,2024-12-26,2005-09-28,Não,Sim,Não,19,<=20
39615922,2024-06-04,1979-06-10,Não,Sim,Não,46,41 a 50
39223277,2024-02-02,1990-04-18,Não,Sim,Não,35,31 a 40
39146972,2024-01-11,1955-03-21,Não,Sim,Sim,70,>=51
39651427,2025-04-27,1981-07-25,Não,Sim,Não,43,41 a 50
40579995,2025-03-10,1996-08-18,Não,Sim,Não,28,21 a 30
39437195,2024-04-08,1986-11-17,Não,Sim,Sim,38,31 a 40
39768866,2024-07-20,1980-01-14,Não,Sim,Não,45,41 a 50
39558080,2024-05-17,1994-03-14,Não,Sim,Sim,31,31 a 40
39662180,2024-06-18,1967-11-22,Não,Sim,Não,57,>=51
38498597,2024-04-04,1986-10-05,Não,Sim,Não,38,31 a 40
39490451,2024-04-26,1974-02-13,Não,Sim,Não,51,>=51
39325048,2024-03-04,1978-09-10,Não,Sim,Sim,46,41 a 50
37205998,2024-10-20,2004-01-20,Não,Sim,Não,21,21 a 30
40371758,2025-02-23,2002-09-09,Não,Sim,Não,22,21 a 30
40410706,2025-02-08,1999-08-01,Não,Sim,Sim,25,21 a 30
39947105,2024-09-14,1978-09-11,Não,Sim,Sim,46,41 a 50
39733924,2024-07-09,1983-05-27,Não,Sim,Não,42,41 a 50
39407837,2024-07-26,1997-09-01,Não,Sim,Não,27,21 a 30
40461971,2024-01-24,1999-05-04,Não,Sim,Não,26,21 a 30
38486070,2024-12-24,2002-09-20,Não,Sim,Não,22,21 a 30
36085782,2025-04-01,2005-03-19,Não,Sim,Não,20,<=20
40058854,2024-10-22,1981-01-10,Não,Sim,Não,44,41 a 50
40061813,2024-10-23,1996-01-18,Não,Sim,Não,29,21 a 30
40124520,2024-11-11,2005-05-16,Não,Sim,Não,20,<=20
39979719,2024-09-25,1985-04-13,Não,Sim,Não,40,31 a 40
39582659,2024-05-25,1989-07-06,Não,Sim,Não,35,31 a 40
39946679,2024-09-13,1994-03-04,Não,Sim,Não,31,31 a 40
39344245,2024-03-10,1999-12-14,Não,Sim,Não,25,21 a 30
40656224,2025-05-10,2003-04-02,Não,Sim,Não,22,21 a 30
40669052,2025-05-14,1982-11-18,Não,Sim,Não,42,41 a 50
39803749,2024-10-02,1992-05-29,Não,Sim,Não,33,31 a 40
36069917,2025-03-31,1997-11-12,Não,Sim,Não,27,21 a 30
40199347,2024-11-30,1999-04-08,Não,Sim,Não,26,21 a 30
40040037,2024-10-16,1997-05-26,Não,Sim,Não,28,21 a 30
39755117,2024-07-16,2000-10-29,Não,Sim,Não,24,21 a 30
39280239,2024-02-19,1982-03-09,Não,Sim,Não,43,41 a 50
40328342,2025-01-10,1994-08-29,Não,Sim,Não,30,21 a 30
40121250,2024-11-10,1966-06-12,Não,Sim,Não,59,>=51
39484650,2024-04-24,2006-02-14,Não,Sim,Não,19,<=20
39761969,2024-07-18,1972-11-01,Não,Sim,Não,52,>=51
39464232,2024-04-17,1979-10-07,Não,Sim,Não,45,41 a 50
38715966,2025-04-18,1988-03-03,Não,Sim,Não,37,31 a 40
40537967,2024-04-11,1981-01-31,Não,Sim,Não,44,41 a 50
39174328,2024-04-08,2000-09-25,Não,Sim,Não,24,21 a 30
40006191,2024-10-04,2000-02-04,Não,Sim,Não,25,21 a 30
39276046,2024-02-18,1983-07-27,Não,Sim,Sim,41,41 a 50
40033524,2024-10-15,1986-08-17,Não,Sim,Não,38,31 a 40
39748608,2024-07-14,1999-08-27,Não,Sim,Não,25,21 a 30
40075553,2024-10-28,1992-09-17,Não,Sim,Não,32,31 a 40
39482412,2024-06-03,1965-07-03,Não,Sim,Não,60,>=51
36549290,2025-04-14,1975-04-08,Não,Sim,Não,50,41 a 50
60460102,2024-05-14,1951-10-03,Não,Sim,Não,73,>=51
40678484,2025-05-18,2006-07-12,Não,Sim,Não,18,<=20
39324404,2024-03-05,1973-05-08,Não,Sim,Não,52,>=51
40482687,2025-03-01,2004-09-15,Não,Sim,Não,20,<=20
40630569,2025-03-25,1983-03-19,Não,Sim,Sim,42,41 a 50
40444962,2025-02-20,1980-04-14,Não,Sim,Sim,45,41 a 50
39790643,2024-07-27,1997-04-09,Não,Sim,Não,28,21 a 30
40698774,2025-05-25,2002-08-01,Não,Sim,Não,22,21 a 30
38637337,2024-02-22,1993-03-01,Não,Sim,Não,32,31 a 40
40264910,2024-12-20,1981-09-01,Não,Sim,Não,43,41 a 50
40189017,2025-04-27,1984-04-20,Não,Sim,Não,41,41 a 50
39581457,2024-05-25,1970-07-04,Não,Sim,Não,54,>=51
37246563,2024-03-09,2001-10-19,Não,Sim,Não,23,21 a 30
39426007,2024-04-05,1972-03-19,Não,Sim,Não,53,>=51
39588364,2024-08-11,1982-12-09,Não,Sim,Não,42,41 a 50
40333583,2025-01-11,1961-08-19,Não,Sim,Não,63,>=51
40310641,2025-01-04,1977-05-15,Não,Sim,Não,48,41 a 50
38700487,2024-03-30,1989-02-03,Não,Sim,Não,36,31 a 40
39695000,2024-06-28,1993-07-31,Não,Sim,Não,31,31 a 40
39445470,2024-04-11,1985-10-27,Não,Sim,Não,39,31 a 40
39715142,2024-07-05,1983-01-19,Não,Sim,Não,42,41 a 50
39272352,2024-02-17,1992-05-04,Não,Sim,Não,33,31 a 40
40156416,2024-11-20,2003-08-20,Não,Sim,Não,21,21 a 30
39785195,2024-07-25,2002-01-22,Não,Sim,Sim,23,21 a 30
40634935,2025-03-26,1975-04-22,Não,Sim,Não,50,41 a 50
39257765,2024-02-13,1999-11-28,Não,Sim,Não,25,21 a 30
39498495,2024-04-29,1993-12-05,Não,Sim,Não,31,31 a 40
39236227,2024-02-06,1966-05-22,Não,Sim,Não,59,>=51
39735245,2024-07-10,1972-03-22,Não,Sim,Não,53,>=51
39542560,2024-05-21,1998-09-15,Não,Sim,Não,26,21 a 30
40603192,2025-03-15,1984-03-09,Não,Sim,Não,41,41 a 50
39332347,2024-03-06,2004-09-22,Não,Sim,Não,20,<=20
39261523,2024-02-14,2002-08-02,Não,Sim,Não,22,21 a 30
39272090,2024-02-17,1999-06-19,Não,Sim,Sim,26,21 a 30
40150753,2024-11-18,1990-06-30,Não,Sim,Não,34,31 a 40
40186185,2025-01-21,1977-05-31,Não,Sim,Não,48,41 a 50
39666695,2024-06-19,1999-07-28,Não,Sim,Não,25,21 a 30
40170593,2025-04-26,1992-09-28,Não,Sim,Sim,32,31 a 40
40139545,2024-11-16,1962-11-08,Não,Sim,Sim,62,>=51
39481060,2024-04-23,1979-09-18,Não,Sim,Não,45,41 a 50
39318590,2024-03-02,1986-04-02,Não,Sim,Não,39,31 a 40
39693814,2024-06-28,1987-07-07,Não,Sim,Não,37,31 a 40
40314001,2025-01-05,1992-12-19,Não,Sim,Não,32,31 a 40
39506937,2024-12-28,1998-04-17,Não,Sim,Não,27,21 a 30
39407489,2024-03-30,1980-05-09,Não,Sim,Não,45,41 a 50
40455562,2024-01-17,2004-06-15,Não,Sim,Não,21,21 a 30
40681460,2025-05-19,1960-12-16,Não,Sim,Não,64,>=51
39316767,2024-03-18,1971-06-16,Não,Sim,Não,54,>=51
39704358,2024-07-01,2005-05-16,Não,Sim,Não,20,<=20
39745739,2024-07-13,1970-03-14,Não,Sim,Não,55,>=51
39925193,2024-09-07,1969-11-14,Não,Sim,Não,55,>=51
39714022,2024-07-04,1947-07-24,Não,Sim,Não,77,>=51
40220116,2025-04-30,2004-10-05,Não,Sim,Não,20,<=20
40158540,2024-11-30,1999-05-11,Não,Sim,Não,26,21 a 30
39474174,2024-04-20,1994-05-28,Não,Sim,Não,31,31 a 40
32723618,2024-12-01,1993-11-19,Não,Sim,Não,31,31 a 40
39479141,2024-04-22,1993-06-04,Não,Sim,Não,32,31 a 40
40351513,2025-01-18,1982-07-15,Não,Sim,Não,42,41 a 50
39754542,2024-07-16,1976-04-28,Não,Sim,Não,49,41 a 50
39899927,2024-08-30,1998-08-03,Não,Sim,Não,26,21 a 30
40440420,2025-02-18,1991-08-17,Não,Sim,Não,33,31 a 40
39731240,2024-07-09,1997-03-09,Não,Sim,Sim,28,21 a 30
39561959,2024-05-18,1989-04-06,Não,Sim,Não,36,31 a 40
39469415,2024-04-19,1987-10-19,Não,Sim,Não,37,31 a 40
40494209,2025-03-04,1973-11-01,Não,Sim,Não,51,>=51
39224381,2024-02-03,1967-09-20,Não,Sim,Não,57,>=51
36567583,2025-04-17,1999-11-19,Não,Sim,Não,25,21 a 30
38258602,2024-07-06,1997-05-24,Não,Sim,Não,28,21 a 30
39175186,2024-01-19,1980-09-03,Não,Sim,Não,44,41 a 50
39343680,2024-05-30,2002-01-04,Não,Sim,Sim,23,21 a 30
40322711,2025-01-13,1998-04-23,Não,Sim,Sim,27,21 a 30
39428740,2024-04-06,1996-06-07,Não,Sim,Não,29,21 a 30
39660010,2024-06-17,1995-10-04,Não,Sim,Não,29,21 a 30
39858536,2024-08-17,1999-07-12,Não,Sim,Não,25,21 a 30
38126208,2024-11-13,1991-01-30,Não,Sim,Não,34,31 a 40
40171002,2024-11-24,1998-08-01,Não,Sim,Não,26,21 a 30
39990154,2024-09-29,1968-11-17,Não,Sim,Sim,56,>=51
39798321,2024-07-29,1996-09-25,Não,Sim,Não,28,21 a 30
40097765,2024-11-04,1989-04-29,Não,Sim,Sim,36,31 a 40
39179085,2024-01-20,1999-08-21,Não,Sim,Não,25,21 a 30
39197450,2024-01-26,1975-03-03,Não,Sim,Sim,50,41 a 50
39317100,2024-03-02,1986-10-10,Não,Sim,Não,38,31 a 40
39854087,2024-08-15,1992-05-15,Não,Sim,Não,33,31 a 40
36163039,2025-04-03,2002-01-10,Não,Sim,Não,23,21 a 30
40578962,2025-03-10,1962-05-31,Não,Sim,Não,63,>=51
39323738,2024-03-04,2000-10-24,Não,Sim,Não,24,21 a 30
38241376,2024-12-07,1997-02-01,Não,Sim,Não,28,21 a 30
39353549,2024-03-13,1996-03-05,Não,Sim,Não,29,21 a 30
40313583,2025-01-30,1989-10-19,Não,Sim,Não,35,31 a 40
39670363,2024-06-20,1999-02-14,Não,Sim,Não,26,21 a 30
39682473,2024-06-24,1979-04-13,Não,Sim,Não,46,41 a 50
32598956,2025-03-09,1991-12-09,Não,Sim,Não,33,31 a 40
40164959,2024-11-23,1989-09-23,Não,Sim,Não,35,31 a 40
40305578,2025-01-19,1990-12-15,Não,Sim,Não,34,31 a 40
39691039,2025-01-02,1988-09-18,Não,Sim,Sim,36,31 a 40
39466923,2024-04-18,1962-08-18,Não,Sim,Sim,62,>=51
39572346,2024-05-22,1984-12-05,Não,Sim,Não,40,31 a 40
39996131,2024-10-01,1997-09-26,Não,Sim,Não,27,21 a 30
39185734,2024-01-22,1982-11-13,Não,Sim,Não,42,41 a 50
40452278,2024-01-14,2004-09-25,Não,Sim,Não,20,<=20
39556367,2024-05-17,1996-01-11,Não,Sim,Não,29,21 a 30
39356959,2024-03-14,1982-03-10,Não,Sim,Não,43,41 a 50
39175405,2024-01-19,1986-05-08,Não,Sim,Não,39,31 a 40
39890561,2024-08-27,1992-05-27,Não,Sim,Não,33,31 a 40
39109919,2024-01-02,2004-12-31,Não,Sim,Não,20,<=20
40405604,2025-02-06,1996-12-20,Não,Sim,Não,28,21 a 30
39251917,2024-02-11,1991-06-05,Não,Sim,Não,34,31 a 40
39303467,2024-02-26,1971-11-07,Não,Sim,Não,53,>=51
39443349,2024-04-26,1997-02-12,Não,Sim,Não,28,21 a 30
39542997,2024-05-14,1994-09-07,Não,Sim,Não,30,21 a 30
40578480,2025-03-21,2001-08-30,Não,Sim,Não,23,21 a 30
37520005,2025-04-12,1992-06-22,Não,Sim,Não,33,31 a 40
